order_id,customer_id,category,order_value,discount_pct,payment_method,prior_orders,prior_returns,prior_return_ratio,category_return_rate,days_since_last_order,order_freq_30d,returned
102605,1989,Footwear,1556.82,21.4,Credit Card,10,0,0.0,0.24,44,0,0
102606,414,Apparel - Womens,1612.53,5.5,UPI,10,1,0.1,0.28,8,1,0
102607,803,Mobile Accessories,1036.72,5.5,UPI,7,0,0.0,0.06,24,2,0
102608,1542,Beauty,1288.63,26.4,Debit Card,21,14,0.667,0.05,31,3,0
102609,354,Mobile Accessories,586.66,8.4,Netbanking,13,4,0.308,0.06,11,2,0
102610,738,Furniture,10459.26,1.4,UPI,14,3,0.214,0.11,50,1,0
102611,1830,Electronics,4379.58,5.8,UPI,13,3,0.231,0.09,13,0,0
102612,1709,Home & Kitchen,2786.83,0.5,COD,13,1,0.077,0.07,86,0,0
102613,1046,Mobile Accessories,430.62,24.6,UPI,17,7,0.412,0.06,67,1,0
102614,1346,Apparel - Mens,1961.39,12.8,Debit Card,13,0,0.0,0.19,37,0,0
102615,1915,Apparel - Womens,3209.5,15.3,UPI,11,4,0.364,0.28,42,1,1
102616,1517,Electronics,3898.16,14.2,Debit Card,15,1,0.067,0.09,83,0,0
102617,66,Footwear,1616.97,21.4,Credit Card,12,2,0.167,0.24,18,1,0
102618,2157,Apparel - Womens,1206.7,7.8,UPI,13,1,0.077,0.28,29,0,0
102619,455,Footwear,3041.32,12.1,Credit Card,11,1,0.091,0.24,31,1,0
102620,1584,Footwear,3110.43,17.8,Debit Card,9,4,0.444,0.24,24,0,0
102621,149,Apparel - Womens,2177.46,4.5,Netbanking,10,0,0.0,0.28,29,1,0
102622,1427,Home & Kitchen,2172.81,4.9,Netbanking,9,0,0.0,0.07,6,1,0
102623,1095,Home & Kitchen,2609.81,13.1,COD,15,3,0.2,0.07,19,2,0
102624,585,Furniture,3288.68,0.6,UPI,10,4,0.4,0.11,21,1,0
102625,1071,Beauty,1416.45,10.0,Debit Card,10,1,0.1,0.05,39,0,1
102626,303,Home & Kitchen,1404.93,9.6,Credit Card,11,2,0.182,0.07,96,0,0
102627,2058,Furniture,9862.64,36.4,Credit Card,14,3,0.214,0.11,25,1,0
102628,794,Home & Kitchen,3292.74,15.2,UPI,12,0,0.0,0.07,53,0,0
102629,222,Home & Kitchen,3839.69,15.0,Credit Card,11,3,0.273,0.07,63,0,0
102630,1501,Home & Kitchen,2468.73,38.5,COD,10,3,0.3,0.07,1,1,1
102631,453,Apparel - Mens,1160.44,17.7,UPI,11,2,0.182,0.19,18,0,0
102632,166,Mobile Accessories,886.88,1.3,Credit Card,14,4,0.286,0.06,50,0,0
102633,1964,Electronics,8199.42,12.4,Credit Card,12,1,0.083,0.09,0,2,0
102634,635,Furniture,6545.62,16.0,Netbanking,14,6,0.429,0.11,31,1,0
102635,1881,Beauty,950.28,15.4,UPI,12,2,0.167,0.05,150,2,1
102636,357,Home & Kitchen,1251.98,16.1,Credit Card,15,2,0.133,0.07,6,1,0
102637,1807,Beauty,981.89,18.5,UPI,14,3,0.214,0.05,0,2,0
102638,405,Furniture,13639.51,1.0,UPI,11,2,0.182,0.11,7,3,0
102639,1399,Furniture,15601.6,14.5,Netbanking,12,5,0.417,0.11,54,4,1
102640,1452,Mobile Accessories,1061.2,6.9,Netbanking,8,3,0.375,0.06,7,0,0
102641,1513,Apparel - Womens,2740.34,14.0,Credit Card,16,1,0.062,0.28,211,0,0
102642,643,Apparel - Womens,1560.99,11.7,Netbanking,11,1,0.091,0.28,23,1,0
102643,374,Electronics,1046.77,23.7,COD,9,1,0.111,0.09,5,1,0
102644,1097,Furniture,8779.9,8.7,Credit Card,13,2,0.154,0.11,33,0,0
102645,1618,Mobile Accessories,226.93,5.0,Credit Card,10,1,0.1,0.06,7,4,0
102646,1746,Mobile Accessories,260.84,2.0,UPI,12,0,0.0,0.06,17,2,1
102647,1410,Mobile Accessories,1174.2,20.3,Credit Card,15,3,0.2,0.06,33,3,0
102648,1594,Mobile Accessories,614.61,4.2,COD,8,0,0.0,0.06,23,1,0
102649,731,Beauty,693.56,9.4,COD,6,2,0.333,0.05,2,0,1
102650,700,Beauty,1632.93,0.3,Credit Card,20,1,0.05,0.05,51,1,0
102651,1944,Footwear,891.56,10.1,UPI,12,1,0.083,0.24,58,1,1
102652,1060,Electronics,10257.43,3.2,UPI,16,4,0.25,0.09,13,0,0
102653,1623,Apparel - Womens,2311.15,16.0,Debit Card,13,1,0.077,0.28,7,1,0
102654,1144,Apparel - Mens,3309.28,22.5,Credit Card,15,0,0.0,0.19,52,2,0
102655,1198,Footwear,2466.28,11.9,Debit Card,15,0,0.0,0.24,5,0,0
102656,1050,Mobile Accessories,1064.39,7.5,Debit Card,15,12,0.8,0.06,6,0,0
102657,74,Home & Kitchen,2068.33,7.5,UPI,11,3,0.273,0.07,68,3,0
102658,503,Home & Kitchen,1764.9,1.2,UPI,8,0,0.0,0.07,12,0,0
102659,1552,Beauty,150.0,11.5,Credit Card,13,1,0.077,0.05,23,3,0
102660,464,Beauty,685.42,3.4,UPI,8,2,0.25,0.05,26,2,0
102661,652,Apparel - Womens,998.56,6.2,UPI,9,6,0.667,0.28,8,1,1
102662,323,Beauty,609.35,39.2,Debit Card,9,4,0.444,0.05,15,1,0
102663,1356,Footwear,1369.39,25.4,Debit Card,12,0,0.0,0.24,97,0,0
102664,417,Electronics,6474.9,2.0,Credit Card,10,2,0.2,0.09,11,3,0
102665,77,Electronics,5471.8,10.8,UPI,12,4,0.333,0.09,65,2,0
102666,723,Apparel - Womens,1647.49,17.5,Debit Card,10,0,0.0,0.28,6,3,0
102667,1046,Footwear,1055.88,6.0,UPI,17,7,0.412,0.24,51,0,1
102668,1825,Mobile Accessories,676.11,1.9,COD,10,1,0.1,0.06,23,1,0
102669,1541,Electronics,5901.97,7.1,Credit Card,8,1,0.125,0.09,63,3,0
102670,211,Beauty,362.09,6.0,Credit Card,10,3,0.3,0.05,10,0,0
102671,1378,Apparel - Mens,2585.24,1.9,Debit Card,17,5,0.294,0.19,45,1,1
102672,572,Electronics,5688.01,6.7,COD,9,2,0.222,0.09,2,0,1
102673,277,Apparel - Mens,2097.94,10.9,Debit Card,11,1,0.091,0.19,50,1,0
102674,1520,Footwear,2159.1,37.2,Credit Card,13,1,0.077,0.24,8,3,0
102675,1134,Apparel - Womens,2798.94,12.8,Debit Card,9,2,0.222,0.28,34,0,0
102676,1252,Electronics,9129.36,12.2,Debit Card,10,4,0.4,0.09,15,0,1
102677,1983,Home & Kitchen,2286.62,5.5,Credit Card,15,2,0.133,0.07,12,2,0
102678,320,Mobile Accessories,713.78,29.1,Credit Card,15,5,0.333,0.06,41,1,1
102679,35,Electronics,7534.92,2.6,UPI,13,4,0.308,0.09,5,1,0
102680,269,Furniture,11174.81,12.5,COD,10,0,0.0,0.11,16,2,0
102681,1708,Apparel - Womens,761.34,28.3,UPI,12,4,0.333,0.28,41,1,1
102682,2016,Furniture,9322.39,7.4,COD,12,1,0.083,0.11,22,0,0
102683,949,Mobile Accessories,1027.53,2.9,COD,10,1,0.1,0.06,71,3,0
102684,1465,Apparel - Mens,2028.25,8.9,Credit Card,11,0,0.0,0.19,22,1,1
102685,661,Footwear,3672.99,22.2,UPI,12,2,0.167,0.24,37,1,0
102686,1777,Home & Kitchen,3012.89,9.4,UPI,10,3,0.3,0.07,23,1,0
102687,1174,Apparel - Womens,2881.66,8.6,COD,18,6,0.333,0.28,5,2,1
102688,772,Electronics,6761.31,11.7,UPI,11,1,0.091,0.09,14,2,1
102689,1726,Apparel - Mens,982.86,17.5,UPI,15,1,0.067,0.19,5,1,0
102690,1966,Apparel - Womens,2222.24,13.7,UPI,9,1,0.111,0.28,26,3,0
102691,696,Apparel - Mens,1919.33,10.2,UPI,10,1,0.1,0.19,40,3,0
102692,140,Electronics,4291.03,14.3,Credit Card,7,1,0.143,0.09,18,1,0
102693,1388,Home & Kitchen,683.92,6.1,UPI,9,0,0.0,0.07,32,0,0
102694,591,Mobile Accessories,690.02,8.3,Credit Card,19,4,0.211,0.06,23,1,1
102695,1183,Apparel - Womens,2509.49,16.8,COD,14,1,0.071,0.28,12,4,0
102696,1009,Furniture,5645.99,20.7,UPI,11,1,0.091,0.11,34,3,0
102697,1548,Beauty,178.29,24.2,Credit Card,12,0,0.0,0.05,25,3,1
102698,1554,Apparel - Womens,2092.24,15.4,Credit Card,13,2,0.154,0.28,13,1,0
102699,805,Home & Kitchen,3849.96,6.4,Credit Card,13,1,0.077,0.07,16,2,1
102700,497,Apparel - Womens,1334.34,12.8,UPI,17,0,0.0,0.28,10,0,0
102701,2133,Electronics,9791.78,1.4,Credit Card,16,0,0.0,0.09,88,6,0
102702,1217,Furniture,7859.99,6.6,Debit Card,11,2,0.182,0.11,91,1,0
102703,1700,Electronics,11534.61,22.0,UPI,11,1,0.091,0.09,134,1,0
102704,793,Electronics,5176.1,17.5,COD,9,0,0.0,0.09,5,3,0
102705,900,Home & Kitchen,3380.78,10.1,COD,10,2,0.2,0.07,7,1,0
102706,1711,Footwear,3318.45,33.4,UPI,13,1,0.077,0.24,25,1,0
102707,488,Home & Kitchen,3775.93,9.1,Credit Card,13,1,0.077,0.07,11,1,0
102708,324,Footwear,3915.16,8.6,Debit Card,7,1,0.143,0.24,0,3,0
102709,1627,Mobile Accessories,376.91,19.1,UPI,13,1,0.077,0.06,24,2,0
102710,1829,Beauty,1487.3,3.7,Credit Card,7,2,0.286,0.05,33,0,0
102711,554,Footwear,1214.69,19.6,COD,18,5,0.278,0.24,23,1,1
102712,758,Apparel - Womens,1851.32,5.3,Netbanking,14,6,0.429,0.28,57,2,1
102713,1693,Home & Kitchen,4094.14,5.8,COD,11,1,0.091,0.07,114,2,0
102714,775,Beauty,851.63,16.3,UPI,15,4,0.267,0.05,7,0,0
102715,709,Apparel - Womens,1168.72,17.6,Credit Card,13,6,0.462,0.28,28,3,1
102716,1808,Home & Kitchen,2364.46,16.2,UPI,11,1,0.091,0.07,46,1,0
102717,1157,Home & Kitchen,582.33,34.1,UPI,7,1,0.143,0.07,33,1,0
102718,826,Beauty,1208.53,6.3,UPI,9,6,0.667,0.05,44,1,0
102719,873,Furniture,12004.3,10.2,COD,16,4,0.25,0.11,63,1,0
102720,196,Apparel - Womens,2590.32,5.5,UPI,17,4,0.235,0.28,16,0,1
102721,351,Footwear,1052.72,2.9,Debit Card,10,5,0.5,0.24,45,0,0
102722,708,Apparel - Womens,150.0,7.2,Debit Card,10,1,0.1,0.28,23,3,0
102723,340,Footwear,2961.37,16.3,COD,11,1,0.091,0.24,10,5,0
102724,2093,Home & Kitchen,3026.49,3.4,COD,10,2,0.2,0.07,25,1,0
102725,2051,Electronics,6963.31,12.4,Credit Card,14,1,0.071,0.09,39,2,0
102726,409,Mobile Accessories,323.55,21.5,UPI,11,3,0.273,0.06,47,2,0
102727,534,Home & Kitchen,2544.72,7.2,UPI,13,3,0.231,0.07,15,1,0
102728,1869,Footwear,3652.32,8.2,COD,10,0,0.0,0.24,89,1,0
102729,226,Furniture,5383.27,3.9,UPI,13,2,0.154,0.11,22,2,0
102730,1642,Beauty,1293.47,13.1,COD,23,1,0.043,0.05,39,2,0
102731,1866,Footwear,3875.43,8.5,COD,14,2,0.143,0.24,43,1,1
102732,1327,Apparel - Mens,1250.57,15.2,UPI,11,6,0.545,0.19,18,1,1
102733,1080,Mobile Accessories,501.32,17.2,UPI,11,0,0.0,0.06,47,1,0
102734,2041,Apparel - Womens,2654.28,4.9,Credit Card,15,5,0.333,0.28,11,0,1
102735,1254,Apparel - Womens,2277.78,1.5,COD,10,3,0.3,0.28,44,1,1
102736,938,Apparel - Womens,1412.22,17.4,COD,10,5,0.5,0.28,1,2,1
102737,717,Footwear,2224.32,18.3,COD,7,1,0.143,0.24,56,0,0
102738,1807,Apparel - Womens,2024.03,27.1,UPI,14,3,0.214,0.28,17,2,0
102739,1422,Beauty,1793.9,0.4,Credit Card,12,1,0.083,0.05,37,1,0
102740,764,Footwear,3787.61,6.1,Netbanking,15,6,0.4,0.24,56,1,0
102741,1884,Mobile Accessories,670.8,18.9,COD,13,5,0.385,0.06,12,1,1
102742,518,Home & Kitchen,3541.21,35.2,COD,12,0,0.0,0.07,270,0,0
102743,1471,Beauty,527.89,10.4,COD,12,1,0.083,0.05,19,2,0
102744,1399,Electronics,1500.68,10.4,COD,12,5,0.417,0.09,92,2,0
102745,1396,Mobile Accessories,150.0,20.0,Credit Card,11,3,0.273,0.06,27,4,0
102746,665,Home & Kitchen,1770.91,37.3,UPI,14,3,0.214,0.07,12,3,1
102747,757,Apparel - Mens,1830.13,16.3,Debit Card,9,0,0.0,0.19,2,2,1
102748,756,Home & Kitchen,2983.78,3.2,Netbanking,9,3,0.333,0.07,105,0,0
102749,1,Home & Kitchen,3132.86,6.8,Debit Card,8,4,0.5,0.07,48,3,1
102750,727,Apparel - Mens,1536.27,10.7,COD,13,4,0.308,0.19,72,1,0
102751,1085,Apparel - Mens,1521.85,10.8,Credit Card,12,2,0.167,0.19,10,0,0
102752,61,Home & Kitchen,150.0,14.6,COD,16,12,0.75,0.07,112,2,1
102753,2085,Furniture,5584.79,1.6,Netbanking,14,1,0.071,0.11,0,1,1
102754,1116,Furniture,6757.44,2.6,Debit Card,16,2,0.125,0.11,19,1,0
102755,1130,Apparel - Womens,2453.41,9.2,COD,17,0,0.0,0.28,11,4,0
102756,1767,Apparel - Mens,1656.78,1.5,Debit Card,15,4,0.267,0.19,14,2,0
102757,1013,Apparel - Mens,2229.05,7.5,Credit Card,17,2,0.118,0.19,166,2,0
102758,843,Electronics,9412.91,5.5,Netbanking,9,2,0.222,0.09,34,1,0
102759,1927,Electronics,6785.56,18.1,UPI,11,0,0.0,0.09,101,1,0
102760,1718,Beauty,1173.27,10.1,Debit Card,13,0,0.0,0.05,5,2,0
102761,1270,Mobile Accessories,980.0,12.8,UPI,9,2,0.222,0.06,34,1,1
102762,80,Electronics,8852.58,17.2,UPI,9,5,0.556,0.09,10,2,0
102763,1623,Beauty,1012.3,7.6,UPI,13,1,0.077,0.05,30,0,0
102764,211,Furniture,13890.32,11.8,UPI,10,3,0.3,0.11,51,1,0
102765,1237,Electronics,7621.5,14.2,Credit Card,13,4,0.308,0.09,23,2,1
102766,1297,Beauty,956.9,17.9,UPI,17,0,0.0,0.05,14,1,0
102767,319,Home & Kitchen,1425.97,14.0,UPI,11,3,0.273,0.07,40,3,0
102768,1209,Apparel - Womens,2624.87,27.6,UPI,7,0,0.0,0.28,10,3,0
102769,2019,Furniture,11004.8,24.2,Debit Card,10,0,0.0,0.11,11,1,0
102770,2173,Home & Kitchen,2244.16,18.2,UPI,20,10,0.5,0.07,23,0,0
102771,2002,Mobile Accessories,1051.11,27.0,Credit Card,12,5,0.417,0.06,4,3,0
102772,2047,Apparel - Womens,1570.47,8.3,UPI,14,1,0.071,0.28,49,2,1
102773,1386,Footwear,1622.25,11.9,Debit Card,11,1,0.091,0.24,20,1,0
102774,1274,Apparel - Mens,1648.78,11.1,UPI,10,3,0.3,0.19,3,0,0
102775,443,Footwear,4434.54,6.6,Debit Card,14,9,0.643,0.24,16,0,1
102776,1443,Beauty,1293.34,15.8,Debit Card,8,2,0.25,0.05,0,0,0
102777,1422,Mobile Accessories,754.53,9.1,UPI,12,1,0.083,0.06,22,1,0
102778,1229,Beauty,311.05,11.8,COD,20,5,0.25,0.05,26,1,0
102779,306,Mobile Accessories,663.05,20.9,UPI,17,1,0.059,0.06,66,0,0
102780,1650,Apparel - Mens,1657.37,31.4,Debit Card,8,0,0.0,0.19,35,1,0
102781,1343,Home & Kitchen,1898.47,11.5,Debit Card,17,0,0.0,0.07,20,1,0
102782,1314,Mobile Accessories,728.28,19.7,Credit Card,12,2,0.167,0.06,44,2,0
102783,1451,Mobile Accessories,283.22,21.6,Credit Card,10,3,0.3,0.06,13,0,0
102784,701,Mobile Accessories,792.43,15.8,Credit Card,10,2,0.2,0.06,32,2,0
102785,976,Furniture,10872.69,6.5,Credit Card,10,1,0.1,0.11,11,1,0
102786,1094,Beauty,985.65,10.3,Credit Card,11,3,0.273,0.05,47,1,0
102787,387,Beauty,875.88,18.3,COD,14,3,0.214,0.05,52,1,0
102788,1290,Electronics,4592.39,10.4,COD,9,2,0.222,0.09,93,0,0
102789,954,Footwear,2255.13,3.3,Credit Card,8,1,0.125,0.24,62,1,0
102790,65,Furniture,7491.11,0.7,Netbanking,9,2,0.222,0.11,22,0,0
102791,1552,Apparel - Mens,714.5,8.6,UPI,13,1,0.077,0.19,2,2,0
102792,769,Apparel - Womens,2157.68,28.5,COD,13,1,0.077,0.28,81,1,0
102793,1752,Mobile Accessories,470.28,17.3,Debit Card,14,1,0.071,0.06,31,1,0
102794,1651,Electronics,3915.01,6.4,UPI,6,0,0.0,0.09,20,0,0
102795,674,Apparel - Mens,2226.37,19.7,COD,10,4,0.4,0.19,8,0,0
102796,431,Electronics,4291.8,2.9,Credit Card,9,0,0.0,0.09,60,0,0
102797,536,Apparel - Mens,1619.23,9.8,Netbanking,7,1,0.143,0.19,37,2,1
102798,41,Footwear,4151.85,27.0,COD,9,3,0.333,0.24,36,3,1
102799,1708,Furniture,2068.05,8.2,COD,12,4,0.333,0.11,43,0,0
102800,725,Beauty,741.35,12.9,Netbanking,14,8,0.571,0.05,2,0,1
102801,672,Mobile Accessories,752.95,12.0,Debit Card,9,5,0.556,0.06,20,1,1
102802,2146,Mobile Accessories,630.44,4.6,Netbanking,18,4,0.222,0.06,61,2,1
102803,1764,Footwear,3794.47,8.4,Credit Card,13,2,0.154,0.24,155,2,1
102804,262,Home & Kitchen,3318.62,5.0,UPI,11,5,0.455,0.07,23,2,1
102805,792,Apparel - Mens,1537.5,9.1,UPI,14,0,0.0,0.19,11,0,0
102806,1150,Electronics,3140.86,2.7,Debit Card,10,6,0.6,0.09,34,1,0
102807,808,Beauty,1245.79,16.9,Debit Card,14,0,0.0,0.05,13,0,0
102808,28,Mobile Accessories,397.84,14.2,UPI,12,1,0.083,0.06,88,3,0
102809,1055,Furniture,7612.67,3.7,Netbanking,9,3,0.333,0.11,32,1,0
102810,1170,Electronics,5961.3,8.6,Credit Card,18,9,0.5,0.09,24,1,0
102811,389,Footwear,2224.33,16.7,Credit Card,13,4,0.308,0.24,1,1,0
102812,640,Mobile Accessories,1593.86,2.0,COD,11,3,0.273,0.06,7,1,1
102813,531,Home & Kitchen,2405.13,13.8,UPI,12,2,0.167,0.07,24,3,0
102814,123,Home & Kitchen,1354.51,8.6,Credit Card,7,0,0.0,0.07,57,1,0
102815,529,Home & Kitchen,1514.19,20.8,Debit Card,12,1,0.083,0.07,15,3,0
102816,1348,Furniture,12034.84,17.4,COD,11,0,0.0,0.11,38,1,0
102817,1354,Mobile Accessories,388.77,4.6,Debit Card,7,1,0.143,0.06,22,1,0
102818,82,Beauty,1298.2,23.0,COD,8,3,0.375,0.05,30,3,1
102819,2075,Electronics,6670.41,7.4,UPI,14,0,0.0,0.09,79,2,1
102820,1443,Beauty,943.55,22.7,Credit Card,8,2,0.25,0.05,33,2,1
102821,1930,Beauty,1195.51,11.4,Credit Card,11,3,0.273,0.05,40,0,0
102822,1337,Apparel - Mens,556.19,15.1,Credit Card,7,2,0.286,0.19,200,0,0
102823,554,Beauty,1044.78,1.5,COD,18,5,0.278,0.05,125,1,0
102824,1153,Mobile Accessories,656.78,15.2,COD,11,2,0.182,0.06,18,0,0
102825,420,Furniture,11568.19,21.9,Credit Card,10,1,0.1,0.11,54,0,0
102826,2170,Electronics,7062.64,4.6,UPI,11,0,0.0,0.09,49,0,0
102827,44,Beauty,483.72,27.9,Debit Card,13,0,0.0,0.05,11,1,0
102828,970,Beauty,1009.66,34.1,Netbanking,10,0,0.0,0.05,8,2,0
102829,550,Beauty,941.54,27.2,UPI,9,1,0.111,0.05,12,0,0
102830,2108,Beauty,710.67,5.9,UPI,16,1,0.062,0.05,15,1,0
102831,1788,Beauty,794.49,16.2,Debit Card,13,8,0.615,0.05,44,0,0
102832,1264,Apparel - Womens,2226.15,7.5,UPI,15,0,0.0,0.28,7,2,0
102833,1368,Footwear,1649.45,3.7,COD,16,3,0.188,0.24,0,0,0
102834,70,Furniture,10457.74,2.4,Netbanking,16,6,0.375,0.11,21,1,0
102835,30,Apparel - Mens,2442.61,6.2,COD,12,7,0.583,0.19,43,1,0
102836,1522,Home & Kitchen,2379.78,11.2,Debit Card,12,1,0.083,0.07,42,1,0
102837,1679,Mobile Accessories,700.71,5.3,UPI,10,4,0.4,0.06,1,3,0
102838,1878,Home & Kitchen,1646.81,3.6,COD,18,5,0.278,0.07,0,1,0
102839,337,Apparel - Womens,3469.25,19.0,UPI,16,2,0.125,0.28,30,2,0
102840,321,Electronics,7452.89,17.6,Credit Card,10,2,0.2,0.09,132,0,0
102841,1306,Beauty,793.97,1.4,COD,11,5,0.455,0.05,87,1,0
102842,1992,Apparel - Womens,2010.99,22.9,Netbanking,10,0,0.0,0.28,1,1,0
102843,1765,Mobile Accessories,668.63,3.7,UPI,15,1,0.067,0.06,25,0,0
102844,1376,Footwear,1394.69,12.7,Netbanking,18,5,0.278,0.24,10,2,1
102845,1512,Furniture,6131.96,10.2,Debit Card,9,0,0.0,0.11,35,1,0
102846,1263,Beauty,850.78,19.5,Credit Card,13,2,0.154,0.05,52,3,0
102847,1479,Apparel - Womens,1858.92,16.9,Debit Card,12,5,0.417,0.28,6,0,1
102848,1547,Apparel - Womens,2804.41,9.2,COD,17,2,0.118,0.28,10,0,0
102849,2084,Beauty,1008.52,34.0,Credit Card,10,3,0.3,0.05,26,3,0
102850,1069,Beauty,824.26,11.7,Credit Card,11,0,0.0,0.05,25,0,0
102851,151,Furniture,12180.79,1.3,UPI,11,3,0.273,0.11,25,4,0
102852,1522,Home & Kitchen,482.93,14.2,Credit Card,12,1,0.083,0.07,11,3,0
102853,876,Apparel - Womens,767.44,11.8,UPI,12,0,0.0,0.28,41,2,0
102854,343,Furniture,5983.19,9.7,COD,15,4,0.267,0.11,47,1,0
102855,1084,Furniture,14946.27,1.2,UPI,17,6,0.353,0.11,141,1,0
102856,1163,Apparel - Mens,460.72,6.3,COD,12,1,0.083,0.19,38,2,0
102857,1544,Apparel - Mens,1431.35,9.6,Netbanking,10,6,0.6,0.19,85,0,0
102858,973,Beauty,1205.35,3.7,Credit Card,8,2,0.25,0.05,24,2,0
102859,375,Electronics,6000.23,23.0,Credit Card,8,3,0.375,0.09,10,4,0
102860,667,Home & Kitchen,1655.57,19.5,UPI,14,0,0.0,0.07,15,2,0
102861,1294,Home & Kitchen,2181.11,10.4,COD,13,0,0.0,0.07,31,0,0
102862,46,Beauty,582.9,3.7,COD,13,1,0.077,0.05,53,0,0
102863,1828,Home & Kitchen,2266.02,1.4,Netbanking,11,3,0.273,0.07,82,0,0
102864,474,Electronics,13050.12,5.0,Debit Card,10,0,0.0,0.09,17,0,0
102865,372,Home & Kitchen,2905.07,9.6,COD,12,3,0.25,0.07,57,1,0
102866,1390,Footwear,2031.27,11.0,COD,12,2,0.167,0.24,2,3,1
102867,505,Beauty,1347.84,13.9,UPI,11,1,0.091,0.05,20,1,0
102868,742,Home & Kitchen,3719.26,17.9,Credit Card,13,0,0.0,0.07,34,1,1
102869,1253,Home & Kitchen,1843.97,5.8,Debit Card,16,1,0.062,0.07,122,2,0
102870,252,Electronics,7806.12,14.8,Credit Card,9,1,0.111,0.09,26,1,0
102871,795,Furniture,7466.37,21.5,UPI,13,3,0.231,0.11,60,1,0
102872,1230,Electronics,8478.29,10.4,COD,8,1,0.125,0.09,93,0,0
102873,583,Home & Kitchen,2527.22,9.2,UPI,8,2,0.25,0.07,4,1,1
102874,733,Apparel - Mens,1428.2,13.1,Debit Card,11,2,0.182,0.19,5,2,0
102875,675,Electronics,3446.25,12.7,Netbanking,12,3,0.25,0.09,7,2,0
102876,603,Footwear,1649.05,21.8,Debit Card,12,4,0.333,0.24,45,1,0
102877,1698,Furniture,3821.9,2.1,COD,15,3,0.2,0.11,121,0,0
102878,1400,Apparel - Mens,2883.43,7.8,UPI,12,2,0.167,0.19,5,3,1
102879,2016,Beauty,1836.47,14.4,Credit Card,12,1,0.083,0.05,9,0,0
102880,233,Electronics,5247.58,20.0,UPI,8,1,0.125,0.09,55,0,1
102881,1248,Electronics,3882.86,24.1,COD,9,0,0.0,0.09,53,1,0
102882,1497,Apparel - Mens,2008.31,3.8,Credit Card,17,3,0.176,0.19,12,1,0
102883,1942,Apparel - Womens,1989.07,12.2,Credit Card,13,1,0.077,0.28,39,1,0
102884,654,Electronics,6795.4,15.0,UPI,8,3,0.375,0.09,136,0,1
102885,1809,Apparel - Womens,2073.61,14.5,Netbanking,17,4,0.235,0.28,12,1,0
102886,1969,Apparel - Mens,1765.33,11.8,Netbanking,10,4,0.4,0.19,30,2,0
102887,511,Electronics,7055.01,18.6,UPI,17,0,0.0,0.09,50,4,0
102888,1947,Apparel - Womens,2044.49,17.9,Debit Card,13,0,0.0,0.28,57,3,0
102889,869,Apparel - Mens,2490.98,1.2,COD,13,1,0.077,0.19,22,4,0
102890,34,Home & Kitchen,1177.33,1.0,UPI,13,1,0.077,0.07,9,3,0
102891,696,Apparel - Womens,1703.57,19.0,UPI,10,1,0.1,0.28,2,0,1
102892,181,Apparel - Mens,1330.7,17.8,Credit Card,10,4,0.4,0.19,68,2,0
102893,836,Electronics,4644.95,13.9,Debit Card,11,2,0.182,0.09,14,1,0
102894,727,Apparel - Mens,2995.73,16.1,Debit Card,13,4,0.308,0.19,107,0,0
102895,1471,Apparel - Womens,1239.23,1.1,Debit Card,12,1,0.083,0.28,57,1,0
102896,367,Home & Kitchen,2481.24,9.9,UPI,17,2,0.118,0.07,96,1,0
102897,1045,Furniture,1259.18,17.4,Credit Card,13,6,0.462,0.11,5,0,0
102898,228,Footwear,1973.17,8.6,UPI,10,3,0.3,0.24,44,0,0
102899,1836,Home & Kitchen,3115.58,22.1,Credit Card,12,1,0.083,0.07,19,1,1
102900,631,Apparel - Womens,2292.3,10.7,COD,16,0,0.0,0.28,70,4,0
102901,406,Electronics,3094.67,13.4,Debit Card,11,2,0.182,0.09,171,1,0
102902,1000,Mobile Accessories,487.41,13.8,Credit Card,12,1,0.083,0.06,9,1,0
102903,259,Mobile Accessories,229.01,1.5,COD,12,0,0.0,0.06,39,0,0
102904,2049,Apparel - Womens,2373.04,8.1,COD,8,0,0.0,0.28,15,4,0
102905,161,Apparel - Mens,2367.15,2.1,Credit Card,11,1,0.091,0.19,60,1,0
102906,661,Apparel - Mens,2139.16,1.9,UPI,12,2,0.167,0.19,31,0,0
102907,1894,Mobile Accessories,807.56,9.0,COD,13,0,0.0,0.06,36,0,0
102908,554,Electronics,8713.87,17.3,Credit Card,18,5,0.278,0.09,59,2,0
102909,868,Apparel - Womens,1705.34,13.9,Credit Card,14,5,0.357,0.28,5,1,1
102910,606,Home & Kitchen,1811.74,8.1,Debit Card,12,0,0.0,0.07,11,0,0
102911,20,Mobile Accessories,154.07,11.6,COD,13,2,0.154,0.06,11,1,0
102912,1912,Beauty,1235.21,1.8,UPI,11,5,0.455,0.05,43,1,1
102913,1103,Electronics,8453.82,2.8,Debit Card,11,1,0.091,0.09,15,2,0
102914,1586,Mobile Accessories,796.85,6.0,UPI,16,2,0.125,0.06,39,1,0
102915,1224,Mobile Accessories,349.77,14.1,Debit Card,15,3,0.2,0.06,72,0,0
102916,2111,Footwear,2370.37,23.1,COD,8,1,0.125,0.24,99,1,1
102917,1841,Apparel - Womens,2705.41,16.6,Credit Card,13,2,0.154,0.28,12,2,1
102918,1140,Beauty,1155.55,17.8,Credit Card,9,0,0.0,0.05,32,1,0
102919,1539,Home & Kitchen,2081.85,1.2,UPI,9,1,0.111,0.07,31,0,0
